output_root,run_dir,comparison_path,model,model_type,architecture,algo_base,graph_builder,graph_transform,objective,class_weight,feature_set,horizon,lookback,train_window_mode,min_train_periods,max_train_periods,pred_rows,agent_status,agent_pass,BalancedAcc,AUC,AP,DirAcc,R2_health,pred_constant_flag,health_flag,robust30_flag,exclusion_reason
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_gradient_boosting_knn_euclidean_top5_raw_residual_no_pca_lb3_h2,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_gradient_boosting_knn_euclidean_top5_raw_residual_no_pca_lb3_h2/comparison.csv,graphfw_gradient_boosting_knn_euclidean_top5_raw_residual_no_pca_lb3_h2,graph_official_pool,,gradient_boosting,knn_euclidean_top5,raw_residual,,,no_pca,2,3,expanding,24,,92,no_signal,False,0.5305,0.5617,0.6335,0.5761,-0.1331,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
framework_tsl_graph_shortlookback_directionbce_20260709_032526,tsl_evolvegcn_direction_bce_tiny_corr_abs_top8_with_pca_lb3_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_shortlookback_directionbce_20260709_032526/tsl_evolvegcn_direction_bce_tiny_corr_abs_top8_with_pca_lb3_h2_s42/comparison.csv,tsl_evolvegcn_direction_bce_tiny_corr_abs_top8_with_pca_lb3_h2_s42,tsl_graph,evolvegcn,evolvegcn,corr_abs_top8,,direction_bce,balanced,with_pca,2,3,expanding,24,,92,invalid,False,0.5,0.5428,0.6333,0.4239,,True,False,True,constant prediction; agent_pass != true; health_flag != true
graph_official_framework_shortlookback_20260709_000325,graphfw_mlp_small_tanh_corr_abs_top8_smooth_only_no_pca_lb1_h2,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_mlp_small_tanh_corr_abs_top8_smooth_only_no_pca_lb1_h2/comparison.csv,graphfw_mlp_small_tanh_corr_abs_top8_smooth_only_no_pca_lb1_h2,graph_official_pool,,mlp_small_tanh,corr_abs_top8,smooth_only,,,no_pca,2,1,expanding,24,,94,no_signal,False,0.549,0.5347,0.6329,0.5319,-45.3707,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_framework_shortlookback_20260709_000325,graphfw_nearest_centroid_corr_abs_top8_smooth_only_no_pca_lb2_h2,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_nearest_centroid_corr_abs_top8_smooth_only_no_pca_lb2_h2/comparison.csv,graphfw_nearest_centroid_corr_abs_top8_smooth_only_no_pca_lb2_h2,graph_official_pool,,nearest_centroid,corr_abs_top8,smooth_only,,,no_pca,2,2,expanding,24,,93,no_signal,False,0.541,0.4974,0.6328,0.4839,-5.2111,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
framework_tsl_graph_shortlookback_directionbce_20260709_032526,tsl_agcrn_direction_bce_tiny_knn_cosine_top5_with_pca_lb1_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_shortlookback_directionbce_20260709_032526/tsl_agcrn_direction_bce_tiny_knn_cosine_top5_with_pca_lb1_h2_s42/comparison.csv,tsl_agcrn_direction_bce_tiny_knn_cosine_top5_with_pca_lb1_h2_s42,tsl_graph,agcrn,agcrn,knn_cosine_top5,,direction_bce,balanced,with_pca,2,1,expanding,24,,94,invalid,False,0.5,0.5536,0.6323,0.4362,,True,False,True,constant prediction; agent_pass != true; health_flag != true
framework_tsl_graph_shortlookback_directionbce_20260709_032526,tsl_agcrn_direction_bce_tiny_corr_abs_top3_with_pca_lb1_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_shortlookback_directionbce_20260709_032526/tsl_agcrn_direction_bce_tiny_corr_abs_top3_with_pca_lb1_h2_s42/comparison.csv,tsl_agcrn_direction_bce_tiny_corr_abs_top3_with_pca_lb1_h2_s42,tsl_graph,agcrn,agcrn,corr_abs_top3,,direction_bce,balanced,with_pca,2,1,expanding,24,,94,invalid,False,0.5,0.5536,0.6323,0.4362,,True,False,True,constant prediction; agent_pass != true; health_flag != true
framework_tsl_graph_shortlookback_directionbce_20260709_032526,tsl_agcrn_direction_bce_tiny_corr_abs_top8_with_pca_lb1_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_shortlookback_directionbce_20260709_032526/tsl_agcrn_direction_bce_tiny_corr_abs_top8_with_pca_lb1_h2_s42/comparison.csv,tsl_agcrn_direction_bce_tiny_corr_abs_top8_with_pca_lb1_h2_s42,tsl_graph,agcrn,agcrn,corr_abs_top8,,direction_bce,balanced,with_pca,2,1,expanding,24,,94,invalid,False,0.5,0.5536,0.6323,0.4362,,True,False,True,constant prediction; agent_pass != true; health_flag != true
graph_official_framework_shortlookback_20260709_000325,graphfw_nearest_centroid_corr_abs_top5_raw_smooth_with_pca_lb2_h2,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_nearest_centroid_corr_abs_top5_raw_smooth_with_pca_lb2_h2/comparison.csv,graphfw_nearest_centroid_corr_abs_top5_raw_smooth_with_pca_lb2_h2,graph_official_pool,,nearest_centroid,corr_abs_top5,raw_smooth,,,with_pca,2,2,expanding,24,,93,no_signal,False,0.5349,0.554,0.6322,0.4839,-4.8261,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_extra_tree_gini_corr_abs_top5_raw_residual_no_pca_lb1_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_extra_tree_gini_corr_abs_top5_raw_residual_no_pca_lb1_h1/comparison.csv,graphfw_extra_tree_gini_corr_abs_top5_raw_residual_no_pca_lb1_h1,graph_official_pool,,extra_tree_gini,corr_abs_top5,raw_residual,,,no_pca,1,1,expanding,24,,96,no_signal,False,0.5833,0.6285,0.6319,0.5833,-0.9192,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_extra_tree_gini_glasso_alpha05_raw_residual_no_pca_lb1_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_extra_tree_gini_glasso_alpha05_raw_residual_no_pca_lb1_h1/comparison.csv,graphfw_extra_tree_gini_glasso_alpha05_raw_residual_no_pca_lb1_h1,graph_official_pool,,extra_tree_gini,glasso_alpha05,raw_residual,,,no_pca,1,1,expanding,24,,96,no_signal,False,0.5833,0.6285,0.6319,0.5833,-0.9192,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
framework_tsl_other_official_graphs_directionbce_20260709_093209,tsl_evolvegcn_direction_bce_tiny_knn_cosine_top5_no_pca_lb2_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_other_official_graphs_directionbce_20260709_093209/tsl_evolvegcn_direction_bce_tiny_knn_cosine_top5_no_pca_lb2_h2_s42/comparison.csv,tsl_evolvegcn_direction_bce_tiny_knn_cosine_top5_no_pca_lb2_h2_s42,tsl_graph,evolvegcn,evolvegcn,knn_cosine_top5,,direction_bce,balanced,no_pca,2,2,expanding,24,,93,invalid,False,0.5,0.4925,0.6312,0.4301,,True,False,True,constant prediction; agent_pass != true; health_flag != true
graph_official_vmd_shortlookback_focus_20260709_0638,graphfw_extra_tree_gini_spearman_abs_top5_raw_residual_no_pca_lb4_h2,/root/corn_spike_sota/outputs/graph_official_vmd_shortlookback_focus_20260709_0638/graphfw_extra_tree_gini_spearman_abs_top5_raw_residual_no_pca_lb4_h2/comparison.csv,graphfw_extra_tree_gini_spearman_abs_top5_raw_residual_no_pca_lb4_h2,graph_official_pool,,extra_tree_gini,spearman_abs_top5,raw_residual,,,no_pca,2,4,expanding,24,,91,no_signal,False,0.5288,0.5634,0.6306,0.5385,-0.5576,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_framework_shortlookback_20260709_000325,graphfw_mlp_small_relu_corr_abs_top8_raw_diffuse2_with_pca_lb3_h2,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_mlp_small_relu_corr_abs_top8_raw_diffuse2_with_pca_lb3_h2/comparison.csv,graphfw_mlp_small_relu_corr_abs_top8_raw_diffuse2_with_pca_lb3_h2,graph_official_pool,,mlp_small_relu,corr_abs_top8,raw_diffuse2,,,with_pca,2,3,expanding,24,,92,no_signal,False,0.5948,0.553,0.6303,0.5761,-375.9311,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_framework_shortlookback_20260709_000325,graphfw_bernoulli_nb_group_prefix_graph_stats_no_pca_lb2_h2,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_bernoulli_nb_group_prefix_graph_stats_no_pca_lb2_h2/comparison.csv,graphfw_bernoulli_nb_group_prefix_graph_stats_no_pca_lb2_h2,graph_official_pool,,bernoulli_nb,group_prefix,graph_stats,,,no_pca,2,2,expanding,24,,93,no_signal,False,0.4974,0.4939,0.63,0.4516,-6.3959,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_framework_shortlookback_20260709_000325,graphfw_bernoulli_nb_corr_abs_top8_raw_diffuse2_with_pca_lb1_h2,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_bernoulli_nb_corr_abs_top8_raw_diffuse2_with_pca_lb1_h2/comparison.csv,graphfw_bernoulli_nb_corr_abs_top8_raw_diffuse2_with_pca_lb1_h2,graph_official_pool,,bernoulli_nb,corr_abs_top8,raw_diffuse2,,,with_pca,2,1,expanding,24,,94,no_signal,False,0.5278,0.4908,0.6297,0.4894,-4.3898,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_framework_shortlookback_20260709_000325,graphfw_bernoulli_nb_corr_abs_top8_raw_diffuse2_no_pca_lb2_h2,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_bernoulli_nb_corr_abs_top8_raw_diffuse2_no_pca_lb2_h2/comparison.csv,graphfw_bernoulli_nb_corr_abs_top8_raw_diffuse2_no_pca_lb2_h2,graph_official_pool,,bernoulli_nb,corr_abs_top8,raw_diffuse2,,,no_pca,2,2,expanding,24,,93,no_signal,False,0.5818,0.5196,0.6286,0.5269,-2.5858,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_vmd_shortlookback_focus_20260709_0638,graphfw_svc_rbf_group_prefix_graph_stats_no_pca_lb6_h1,/root/corn_spike_sota/outputs/graph_official_vmd_shortlookback_focus_20260709_0638/graphfw_svc_rbf_group_prefix_graph_stats_no_pca_lb6_h1/comparison.csv,graphfw_svc_rbf_group_prefix_graph_stats_no_pca_lb6_h1,graph_official_pool,,svc_rbf,group_prefix,graph_stats,,,no_pca,1,6,expanding,24,,91,no_signal,False,0.5411,0.5885,0.628,0.5275,-0.4882,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_mlp_small_relu_knn_cosine_top5_centrality_pool_no_pca_lb2_h2,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_mlp_small_relu_knn_cosine_top5_centrality_pool_no_pca_lb2_h2/comparison.csv,graphfw_mlp_small_relu_knn_cosine_top5_centrality_pool_no_pca_lb2_h2,graph_official_pool,,mlp_small_relu,knn_cosine_top5,centrality_pool,,,no_pca,2,2,expanding,24,,93,no_signal,False,0.4804,0.516,0.628,0.5161,-387.6515,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_framework_shortlookback_20260709_000325,graphfw_lda_shrinkage_group_prefix_graph_stats_with_pca_lb3_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_lda_shrinkage_group_prefix_graph_stats_with_pca_lb3_h1/comparison.csv,graphfw_lda_shrinkage_group_prefix_graph_stats_with_pca_lb3_h1,graph_official_pool,,lda_shrinkage,group_prefix,graph_stats,,,with_pca,1,3,expanding,24,,94,no_signal,False,0.6273,0.591,0.5405,0.6277,-5.6906,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_framework_top_20260708_235757,graphfw_svc_sigmoid_corr_abs_top8_smooth_only_no_pca_lb6_h1,/root/corn_spike_sota/outputs/graph_official_framework_top_20260708_235757/graphfw_svc_sigmoid_corr_abs_top8_smooth_only_no_pca_lb6_h1/comparison.csv,graphfw_svc_sigmoid_corr_abs_top8_smooth_only_no_pca_lb6_h1,graph_official_pool,,svc_sigmoid,corr_abs_top8,smooth_only,,,no_pca,1,6,expanding,24,,91,no_signal,False,0.5701,0.6175,0.6272,0.5604,-0.4882,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
framework_tsl_other_official_graphs_directionbce_20260709_093209,tsl_evolvegcn_direction_bce_tiny_corr_abs_top3_no_pca_lb2_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_other_official_graphs_directionbce_20260709_093209/tsl_evolvegcn_direction_bce_tiny_corr_abs_top3_no_pca_lb2_h2_s42/comparison.csv,tsl_evolvegcn_direction_bce_tiny_corr_abs_top3_no_pca_lb2_h2_s42,tsl_graph,evolvegcn,evolvegcn,corr_abs_top3,,direction_bce,balanced,no_pca,2,2,expanding,24,,93,invalid,False,0.5,0.483,0.627,0.4301,,True,False,True,constant prediction; agent_pass != true; health_flag != true
graph_official_framework_shortlookback_20260709_000325,graphfw_svc_rbf_group_prefix_graph_stats_no_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_svc_rbf_group_prefix_graph_stats_no_pca_lb2_h1/comparison.csv,graphfw_svc_rbf_group_prefix_graph_stats_no_pca_lb2_h1,graph_official_pool,,svc_rbf,group_prefix,graph_stats,,,no_pca,1,2,expanding,24,,95,no_signal,False,0.531,0.5705,0.6268,0.5263,-0.4909,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_mlp_small_relu_corr_abs_top8_centrality_pool_no_pca_lb2_h2,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_mlp_small_relu_corr_abs_top8_centrality_pool_no_pca_lb2_h2/comparison.csv,graphfw_mlp_small_relu_corr_abs_top8_centrality_pool_no_pca_lb2_h2,graph_official_pool,,mlp_small_relu,corr_abs_top8,centrality_pool,,,no_pca,2,2,expanding,24,,93,no_signal,False,0.4899,0.516,0.6266,0.5269,-394.3262,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_vmd_shortlookback_focus_20260709_0638,graphfw_extra_tree_gini_corr_abs_top5_raw_residual_with_pca_lb6_h1,/root/corn_spike_sota/outputs/graph_official_vmd_shortlookback_focus_20260709_0638/graphfw_extra_tree_gini_corr_abs_top5_raw_residual_with_pca_lb6_h1/comparison.csv,graphfw_extra_tree_gini_corr_abs_top5_raw_residual_with_pca_lb6_h1,graph_official_pool,,extra_tree_gini,corr_abs_top5,raw_residual,,,with_pca,1,6,expanding,24,,91,no_signal,False,0.5926,0.6255,0.5799,0.5934,-0.5122,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
framework_tsl_other_official_graphs_directionbce_20260709_093209,tsl_evolvegcn_direction_bce_tiny_corr_abs_top5_no_pca_lb2_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_other_official_graphs_directionbce_20260709_093209/tsl_evolvegcn_direction_bce_tiny_corr_abs_top5_no_pca_lb2_h2_s42/comparison.csv,tsl_evolvegcn_direction_bce_tiny_corr_abs_top5_no_pca_lb2_h2_s42,tsl_graph,evolvegcn,evolvegcn,corr_abs_top5,,direction_bce,balanced,no_pca,2,2,expanding,24,,93,invalid,False,0.5,0.4877,0.6254,0.4301,,True,False,True,constant prediction; agent_pass != true; health_flag != true
graph_official_framework_shortlookback_20260709_000325,graphfw_bernoulli_nb_corr_abs_top3_smooth_only_with_pca_lb1_h2,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_bernoulli_nb_corr_abs_top3_smooth_only_with_pca_lb1_h2/comparison.csv,graphfw_bernoulli_nb_corr_abs_top3_smooth_only_with_pca_lb1_h2,graph_official_pool,,bernoulli_nb,corr_abs_top3,smooth_only,,,with_pca,2,1,expanding,24,,94,no_signal,False,0.5467,0.4358,0.6247,0.5106,-3.3738,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_vmd_shortlookback_focus_20260709_0638,graphfw_svc_rbf_corr_abs_top8_raw_diffuse2_no_pca_lb4_h1,/root/corn_spike_sota/outputs/graph_official_vmd_shortlookback_focus_20260709_0638/graphfw_svc_rbf_corr_abs_top8_raw_diffuse2_no_pca_lb4_h1/comparison.csv,graphfw_svc_rbf_corr_abs_top8_raw_diffuse2_no_pca_lb4_h1,graph_official_pool,,svc_rbf,corr_abs_top8,raw_diffuse2,,,no_pca,1,4,expanding,24,,93,no_signal,False,0.5213,0.5421,0.6245,0.5161,-0.4769,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
framework_tsl_other_official_graphs_directionbce_20260709_093209,tsl_agcrn_direction_bce_tiny_corr_abs_top5_no_pca_lb2_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_other_official_graphs_directionbce_20260709_093209/tsl_agcrn_direction_bce_tiny_corr_abs_top5_no_pca_lb2_h2_s42/comparison.csv,tsl_agcrn_direction_bce_tiny_corr_abs_top5_no_pca_lb2_h2_s42,tsl_graph,agcrn,agcrn,corr_abs_top5,,direction_bce,balanced,no_pca,2,2,expanding,24,,93,invalid,False,0.5,0.484,0.6244,0.4301,,True,False,True,constant prediction; agent_pass != true; health_flag != true
framework_tsl_other_official_graphs_directionbce_20260709_093209,tsl_agcrn_direction_bce_tiny_corr_abs_top8_no_pca_lb2_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_other_official_graphs_directionbce_20260709_093209/tsl_agcrn_direction_bce_tiny_corr_abs_top8_no_pca_lb2_h2_s42/comparison.csv,tsl_agcrn_direction_bce_tiny_corr_abs_top8_no_pca_lb2_h2_s42,tsl_graph,agcrn,agcrn,corr_abs_top8,,direction_bce,balanced,no_pca,2,2,expanding,24,,93,invalid,False,0.5,0.484,0.6244,0.4301,,True,False,True,constant prediction; agent_pass != true; health_flag != true
framework_tsl_other_official_graphs_directionbce_20260709_093209,tsl_agcrn_direction_bce_tiny_knn_cosine_top5_no_pca_lb2_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_other_official_graphs_directionbce_20260709_093209/tsl_agcrn_direction_bce_tiny_knn_cosine_top5_no_pca_lb2_h2_s42/comparison.csv,tsl_agcrn_direction_bce_tiny_knn_cosine_top5_no_pca_lb2_h2_s42,tsl_graph,agcrn,agcrn,knn_cosine_top5,,direction_bce,balanced,no_pca,2,2,expanding,24,,93,invalid,False,0.5,0.484,0.6244,0.4301,,True,False,True,constant prediction; agent_pass != true; health_flag != true
framework_tsl_other_official_graphs_directionbce_20260709_093209,tsl_agcrn_direction_bce_tiny_corr_abs_top3_no_pca_lb2_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_other_official_graphs_directionbce_20260709_093209/tsl_agcrn_direction_bce_tiny_corr_abs_top3_no_pca_lb2_h2_s42/comparison.csv,tsl_agcrn_direction_bce_tiny_corr_abs_top3_no_pca_lb2_h2_s42,tsl_graph,agcrn,agcrn,corr_abs_top3,,direction_bce,balanced,no_pca,2,2,expanding,24,,93,invalid,False,0.5,0.484,0.6244,0.4301,,True,False,True,constant prediction; agent_pass != true; health_flag != true
framework_tsl_other_official_graphs_directionbce_20260709_093209,tsl_agcrn_direction_bce_tiny_spearman_abs_top5_no_pca_lb2_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_other_official_graphs_directionbce_20260709_093209/tsl_agcrn_direction_bce_tiny_spearman_abs_top5_no_pca_lb2_h2_s42/comparison.csv,tsl_agcrn_direction_bce_tiny_spearman_abs_top5_no_pca_lb2_h2_s42,tsl_graph,agcrn,agcrn,spearman_abs_top5,,direction_bce,balanced,no_pca,2,2,expanding,24,,93,invalid,False,0.5,0.484,0.6244,0.4301,,True,False,True,constant prediction; agent_pass != true; health_flag != true
graph_official_recurrence_pyts_20260709_085225,graphfw_lightgbm_gbdt_corr_abs_top3_recurrence_plot_flat_no_pca_lb6_h2,/root/corn_spike_sota/outputs/graph_official_recurrence_pyts_20260709_085225/graphfw_lightgbm_gbdt_corr_abs_top3_recurrence_plot_flat_no_pca_lb6_h2/comparison.csv,graphfw_lightgbm_gbdt_corr_abs_top3_recurrence_plot_flat_no_pca_lb6_h2,graph_official_pool,,lightgbm_gbdt,corr_abs_top3,recurrence_plot_flat,,,no_pca,2,6,expanding,24,,89,no_signal,False,0.4836,0.4441,0.6235,0.4831,-0.1148,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_framework_top_20260708_235757,graphfw_extra_tree_gini_corr_abs_top8_raw_diffuse2_no_pca_lb6_h2,/root/corn_spike_sota/outputs/graph_official_framework_top_20260708_235757/graphfw_extra_tree_gini_corr_abs_top8_raw_diffuse2_no_pca_lb6_h2/comparison.csv,graphfw_extra_tree_gini_corr_abs_top8_raw_diffuse2_no_pca_lb6_h2,graph_official_pool,,extra_tree_gini,corr_abs_top8,raw_diffuse2,,,no_pca,2,6,expanding,24,,89,no_signal,False,0.5068,0.527,0.6233,0.5056,-0.702,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
framework_tsl_graph_official_more_directionbce_20260709_014150,tsl_evolvegcn_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_official_more_directionbce_20260709_014150/tsl_evolvegcn_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42/comparison.csv,tsl_evolvegcn_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42,tsl_graph,evolvegcn,evolvegcn,corr_abs_top8,,direction_bce,balanced,with_pca,2,6,expanding,24,,89,invalid,False,0.5,0.5021,0.6232,0.4157,,True,False,True,constant prediction; agent_pass != true; health_flag != true
graph_official_framework_shortlookback_20260709_000325,graphfw_svc_rbf_corr_abs_top8_raw_diffuse2_no_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_svc_rbf_corr_abs_top8_raw_diffuse2_no_pca_lb2_h1/comparison.csv,graphfw_svc_rbf_corr_abs_top8_raw_diffuse2_no_pca_lb2_h1,graph_official_pool,,svc_rbf,corr_abs_top8,raw_diffuse2,,,no_pca,1,2,expanding,24,,95,no_signal,False,0.531,0.5926,0.6228,0.5263,-0.4909,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_extra_tree_gini_spearman_abs_top5_raw_residual_no_pca_lb4_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_extra_tree_gini_spearman_abs_top5_raw_residual_no_pca_lb4_h1/comparison.csv,graphfw_extra_tree_gini_spearman_abs_top5_raw_residual_no_pca_lb4_h1,graph_official_pool,,extra_tree_gini,spearman_abs_top5,raw_residual,,,no_pca,1,4,expanding,24,,93,no_signal,False,0.6122,0.6182,0.6226,0.6129,-0.648,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_recurrence_pyts_20260709_085225,graphfw_lightgbm_gbdt_corr_abs_top3_recurrence_plot_stats_no_pca_lb6_h2,/root/corn_spike_sota/outputs/graph_official_recurrence_pyts_20260709_085225/graphfw_lightgbm_gbdt_corr_abs_top3_recurrence_plot_stats_no_pca_lb6_h2/comparison.csv,graphfw_lightgbm_gbdt_corr_abs_top3_recurrence_plot_stats_no_pca_lb6_h2,graph_official_pool,,lightgbm_gbdt,corr_abs_top3,recurrence_plot_stats,,,no_pca,2,6,expanding,24,,89,no_signal,False,0.4836,0.4431,0.6224,0.4831,-0.1148,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
graph_official_framework_shortlookback_20260709_000325,graphfw_decision_tree_gini_corr_abs_top3_smooth_only_with_pca_lb2_h2,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_decision_tree_gini_corr_abs_top3_smooth_only_with_pca_lb2_h2/comparison.csv,graphfw_decision_tree_gini_corr_abs_top3_smooth_only_with_pca_lb2_h2,graph_official_pool,,decision_tree_gini,corr_abs_top3,smooth_only,,,with_pca,2,2,expanding,24,,93,no_signal,False,0.5389,0.5557,0.6223,0.5269,-0.7329,False,False,True,R2_health < -0.1; agent_pass != true; health_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top3_no_pca_lb3_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top3_no_pca_lb3_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top3_no_pca_lb3_h2_s42,tsl_graph,grugcn,grugcn,corr_abs_top3,,direction_bce,balanced,no_pca,2,3,expanding,108,,8,no_signal,False,0.3333,0.0833,0.6218,0.25,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top5_no_pca_lb3_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top5_no_pca_lb3_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top5_no_pca_lb3_h2_s42,tsl_graph,grugcn,grugcn,corr_abs_top5,,direction_bce,balanced,no_pca,2,3,expanding,108,,8,no_signal,False,0.3333,0.0833,0.6218,0.25,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top8_no_pca_lb3_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top8_no_pca_lb3_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top8_no_pca_lb3_h2_s42,tsl_graph,grugcn,grugcn,corr_abs_top8,,direction_bce,balanced,no_pca,2,3,expanding,108,,8,no_signal,False,0.3333,0.0833,0.6218,0.25,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_knn_cosine_top5_no_pca_lb3_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_knn_cosine_top5_no_pca_lb3_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_knn_cosine_top5_no_pca_lb3_h2_s42,tsl_graph,grugcn,grugcn,knn_cosine_top5,,direction_bce,balanced,no_pca,2,3,expanding,108,,8,no_signal,False,0.3333,0.0833,0.6218,0.25,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
