output_root,run_dir,comparison_path,model,model_type,architecture,algo_base,graph_builder,graph_transform,objective,class_weight,feature_set,horizon,lookback,train_window_mode,min_train_periods,max_train_periods,pred_rows,agent_status,agent_pass,BalancedAcc,AUC,AP,DirAcc,R2_health,pred_constant_flag,health_flag,robust30_flag
framework_tsl_dcrnn_gwn_refine_h2_20260709_0647,tsl_dcrnn_direction_bce_small_corr_abs_top5_no_pca_lb3_h2_s43,/root/corn_spike_sota/outputs/framework_tsl_dcrnn_gwn_refine_h2_20260709_0647/tsl_dcrnn_direction_bce_small_corr_abs_top5_no_pca_lb3_h2_s43/comparison.csv,tsl_dcrnn_direction_bce_small_corr_abs_top5_no_pca_lb3_h2_s43,tsl_graph,dcrnn,dcrnn,corr_abs_top5,,direction_bce,balanced,no_pca,2,3,expanding,24,,92,no_signal,False,0.561,0.5883,0.6822,0.5761,,False,True,True
framework_tsl_dcrnn_gwn_refine_h2_20260709_0647,tsl_dcrnn_direction_bce_small_corr_abs_top3_no_pca_lb3_h2_s43,/root/corn_spike_sota/outputs/framework_tsl_dcrnn_gwn_refine_h2_20260709_0647/tsl_dcrnn_direction_bce_small_corr_abs_top3_no_pca_lb3_h2_s43/comparison.csv,tsl_dcrnn_direction_bce_small_corr_abs_top3_no_pca_lb3_h2_s43,tsl_graph,dcrnn,dcrnn,corr_abs_top3,,direction_bce,balanced,no_pca,2,3,expanding,24,,92,no_signal,False,0.561,0.5868,0.67,0.5761,,False,True,True
framework_pyg_temporal_mtgcn_graphbuilder_expand_20260709_032909,tsl_pyg_mstgcn_direction_bce_tiny_corr_abs_top5_with_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_temporal_mtgcn_graphbuilder_expand_20260709_032909/tsl_pyg_mstgcn_direction_bce_tiny_corr_abs_top5_with_pca_lb9_h2_s42/comparison.csv,tsl_pyg_mstgcn_direction_bce_tiny_corr_abs_top5_with_pca_lb9_h2_s42,tsl_graph,pyg_mstgcn,pyg_mstgcn,corr_abs_top5,,direction_bce,balanced,with_pca,2,9,expanding,24,,86,no_signal,False,0.5608,0.6493,0.6876,0.6279,,False,True,True
framework_pyg_temporal_mtgcn_graphbuilder_expand_20260709_032909,tsl_pyg_mstgcn_direction_bce_tiny_glasso_alpha05_with_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_temporal_mtgcn_graphbuilder_expand_20260709_032909/tsl_pyg_mstgcn_direction_bce_tiny_glasso_alpha05_with_pca_lb9_h2_s42/comparison.csv,tsl_pyg_mstgcn_direction_bce_tiny_glasso_alpha05_with_pca_lb9_h2_s42,tsl_graph,pyg_mstgcn,pyg_mstgcn,glasso_alpha05,,direction_bce,balanced,with_pca,2,9,expanding,24,,86,no_signal,False,0.5608,0.6493,0.6876,0.6279,,False,True,True
framework_pyg_temporal_attention_directionbce_20260709_022859,tsl_pyg_mstgcn_direction_bce_tiny_knn_cosine_top5_with_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_temporal_attention_directionbce_20260709_022859/tsl_pyg_mstgcn_direction_bce_tiny_knn_cosine_top5_with_pca_lb9_h2_s42/comparison.csv,tsl_pyg_mstgcn_direction_bce_tiny_knn_cosine_top5_with_pca_lb9_h2_s42,tsl_graph,pyg_mstgcn,pyg_mstgcn,knn_cosine_top5,,direction_bce,balanced,with_pca,2,9,expanding,24,,86,no_signal,False,0.5608,0.6476,0.6864,0.6279,,False,True,True
framework_pyg_temporal_mtgcn_graphbuilder_expand_20260709_032909,tsl_pyg_mstgcn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_temporal_mtgcn_graphbuilder_expand_20260709_032909/tsl_pyg_mstgcn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb9_h2_s42/comparison.csv,tsl_pyg_mstgcn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb9_h2_s42,tsl_graph,pyg_mstgcn,pyg_mstgcn,knn_euclidean_top5,,direction_bce,balanced,with_pca,2,9,expanding,24,,86,no_signal,False,0.5608,0.6476,0.6864,0.6279,,False,True,True
framework_pyg_temporal_attention_directionbce_20260709_022859,tsl_pyg_mstgcn_direction_bce_tiny_corr_abs_top3_with_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_temporal_attention_directionbce_20260709_022859/tsl_pyg_mstgcn_direction_bce_tiny_corr_abs_top3_with_pca_lb9_h2_s42/comparison.csv,tsl_pyg_mstgcn_direction_bce_tiny_corr_abs_top3_with_pca_lb9_h2_s42,tsl_graph,pyg_mstgcn,pyg_mstgcn,corr_abs_top3,,direction_bce,balanced,with_pca,2,9,expanding,24,,86,no_signal,False,0.5608,0.6465,0.6854,0.6279,,False,True,True
framework_pyg_temporal_mtgcn_graphbuilder_expand_20260709_032909,tsl_pyg_mstgcn_direction_bce_tiny_spearman_abs_top5_with_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_temporal_mtgcn_graphbuilder_expand_20260709_032909/tsl_pyg_mstgcn_direction_bce_tiny_spearman_abs_top5_with_pca_lb9_h2_s42/comparison.csv,tsl_pyg_mstgcn_direction_bce_tiny_spearman_abs_top5_with_pca_lb9_h2_s42,tsl_graph,pyg_mstgcn,pyg_mstgcn,spearman_abs_top5,,direction_bce,balanced,with_pca,2,9,expanding,24,,86,no_signal,False,0.5608,0.6465,0.6825,0.6279,,False,True,True
framework_pyg_temporal_attention_directionbce_20260709_022859,tsl_pyg_mstgcn_direction_bce_tiny_corr_abs_top8_with_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_temporal_attention_directionbce_20260709_022859/tsl_pyg_mstgcn_direction_bce_tiny_corr_abs_top8_with_pca_lb9_h2_s42/comparison.csv,tsl_pyg_mstgcn_direction_bce_tiny_corr_abs_top8_with_pca_lb9_h2_s42,tsl_graph,pyg_mstgcn,pyg_mstgcn,corr_abs_top8,,direction_bce,balanced,with_pca,2,9,expanding,24,,86,no_signal,False,0.5608,0.6459,0.6812,0.6279,,False,True,True
graph_official_vmd_shortlookback_focus_20260709_0638,graphfw_logistic_l1_liblinear_group_prefix_graph_stats_no_pca_lb6_h1,/root/corn_spike_sota/outputs/graph_official_vmd_shortlookback_focus_20260709_0638/graphfw_logistic_l1_liblinear_group_prefix_graph_stats_no_pca_lb6_h1/comparison.csv,graphfw_logistic_l1_liblinear_group_prefix_graph_stats_no_pca_lb6_h1,graph_official_pool,,logistic_l1_liblinear,group_prefix,graph_stats,,,no_pca,1,6,expanding,24,,91,no_signal,False,0.5607,0.5633,0.522,0.5604,-0.0062,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_knn_9_distance_group_prefix_graph_stats_with_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_knn_9_distance_group_prefix_graph_stats_with_pca_lb2_h1/comparison.csv,graphfw_knn_9_distance_group_prefix_graph_stats_with_pca_lb2_h1,graph_official_pool,,knn_9_distance,group_prefix,graph_stats,,,with_pca,1,2,expanding,24,,95,no_signal,False,0.5605,0.5284,0.5257,0.5579,-0.0877,False,True,True
framework_tsl_graph_classbalanced_focus_20260709_0524,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb6_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_classbalanced_focus_20260709_0524/tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb6_h1_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb6_h1_s42,tsl_graph,graph_wavenet,graph_wavenet,corr_abs_top3,,direction_bce,balanced,with_pca,1,6,expanding,24,,91,no_signal,False,0.5604,0.6151,0.6232,0.5714,,False,True,True
framework_tsl_graph_classbalanced_focus_20260709_0524,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_classbalanced_focus_20260709_0524/tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h1_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h1_s42,tsl_graph,graph_wavenet,graph_wavenet,corr_abs_top8,,direction_bce,balanced,with_pca,1,6,expanding,24,,91,no_signal,False,0.5604,0.6146,0.6256,0.5714,,False,True,True
graph_official_vmd_shortlookback_focus_20260709_0638,graphfw_ada_boost_tree_spearman_abs_top5_raw_residual_no_pca_lb4_h1,/root/corn_spike_sota/outputs/graph_official_vmd_shortlookback_focus_20260709_0638/graphfw_ada_boost_tree_spearman_abs_top5_raw_residual_no_pca_lb4_h1/comparison.csv,graphfw_ada_boost_tree_spearman_abs_top5_raw_residual_no_pca_lb4_h1,graph_official_pool,,ada_boost_tree,spearman_abs_top5,raw_residual,,,no_pca,1,4,expanding,24,,93,no_signal,False,0.5601,0.4921,0.473,0.5591,-0.0695,False,True,True
framework_pyg_temporal_fast_directionbce_20260709_021612,tsl_pyg_mstgcn_direction_bce_tiny_corr_abs_top3_no_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_temporal_fast_directionbce_20260709_021612/tsl_pyg_mstgcn_direction_bce_tiny_corr_abs_top3_no_pca_lb9_h2_s42/comparison.csv,tsl_pyg_mstgcn_direction_bce_tiny_corr_abs_top3_no_pca_lb9_h2_s42,tsl_graph,pyg_mstgcn,pyg_mstgcn,corr_abs_top3,,direction_bce,balanced,no_pca,2,9,expanding,24,,86,no_signal,False,0.5599,0.6611,0.6893,0.6163,,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_ada_boost_tree_spearman_abs_top5_raw_residual_no_pca_lb4_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_ada_boost_tree_spearman_abs_top5_raw_residual_no_pca_lb4_h1/comparison.csv,graphfw_ada_boost_tree_spearman_abs_top5_raw_residual_no_pca_lb4_h1,graph_official_pool,,ada_boost_tree,spearman_abs_top5,raw_residual,,,no_pca,1,4,expanding,24,,93,no_signal,False,0.5592,0.5231,0.5218,0.5591,-0.0214,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top8_with_pca_lb8_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top8_with_pca_lb8_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top8_with_pca_lb8_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top8,,direction_bce,balanced,with_pca,2,8,expanding,24,,87,no_signal,False,0.5591,0.5352,0.7003,0.5287,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top5_with_pca_lb8_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top5_with_pca_lb8_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top5_with_pca_lb8_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top5,,direction_bce,balanced,with_pca,2,8,expanding,24,,87,no_signal,False,0.5591,0.5352,0.7003,0.5287,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_tiny_spearman_abs_top5_with_pca_lb8_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_tiny_spearman_abs_top5_with_pca_lb8_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_spearman_abs_top5_with_pca_lb8_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,spearman_abs_top5,,direction_bce,balanced,with_pca,2,8,expanding,24,,87,no_signal,False,0.5591,0.5352,0.7003,0.5287,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_tiny_glasso_alpha05_with_pca_lb8_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_tiny_glasso_alpha05_with_pca_lb8_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_glasso_alpha05_with_pca_lb8_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,glasso_alpha05,,direction_bce,balanced,with_pca,2,8,expanding,24,,87,no_signal,False,0.5591,0.5352,0.7003,0.5287,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top8_with_pca_lb10_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top8_with_pca_lb10_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top8_with_pca_lb10_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top8,,direction_bce,balanced,with_pca,2,10,expanding,24,,85,no_signal,False,0.5586,0.5503,0.6592,0.5412,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_tiny_knn_cosine_top5_with_pca_lb10_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_tiny_knn_cosine_top5_with_pca_lb10_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_knn_cosine_top5_with_pca_lb10_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,knn_cosine_top5,,direction_bce,balanced,with_pca,2,10,expanding,24,,85,no_signal,False,0.5586,0.5503,0.6589,0.5412,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_tiny_spearman_abs_top5_with_pca_lb10_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_tiny_spearman_abs_top5_with_pca_lb10_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_spearman_abs_top5_with_pca_lb10_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,spearman_abs_top5,,direction_bce,balanced,with_pca,2,10,expanding,24,,85,no_signal,False,0.5586,0.5497,0.6587,0.5412,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top5_with_pca_lb10_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top5_with_pca_lb10_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top5_with_pca_lb10_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top5,,direction_bce,balanced,with_pca,2,10,expanding,24,,85,no_signal,False,0.5586,0.5497,0.6584,0.5412,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_tiny_glasso_alpha05_with_pca_lb10_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_tiny_glasso_alpha05_with_pca_lb10_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_glasso_alpha05_with_pca_lb10_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,glasso_alpha05,,direction_bce,balanced,with_pca,2,10,expanding,24,,85,no_signal,False,0.5586,0.5497,0.6584,0.5412,,False,True,True
framework_tsl_graph_dcrnn_short_focus_20260709_034431,tsl_dcrnn_direction_bce_small_spearman_abs_top5_no_pca_lb2_h1_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_dcrnn_short_focus_20260709_034431/tsl_dcrnn_direction_bce_small_spearman_abs_top5_no_pca_lb2_h1_s43/comparison.csv,tsl_dcrnn_direction_bce_small_spearman_abs_top5_no_pca_lb2_h1_s43,tsl_graph,dcrnn,dcrnn,spearman_abs_top5,,direction_bce,balanced,no_pca,1,2,expanding,24,,95,no_signal,False,0.5585,0.5395,0.5365,0.5579,,False,True,True
framework_tsl_graph_dcrnn_short_focus_20260709_034431,tsl_dcrnn_direction_bce_small_spearman_abs_top5_with_pca_lb2_h1_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_dcrnn_short_focus_20260709_034431/tsl_dcrnn_direction_bce_small_spearman_abs_top5_with_pca_lb2_h1_s43/comparison.csv,tsl_dcrnn_direction_bce_small_spearman_abs_top5_with_pca_lb2_h1_s43,tsl_graph,dcrnn,dcrnn,spearman_abs_top5,,direction_bce,balanced,with_pca,1,2,expanding,24,,95,no_signal,False,0.5585,0.5395,0.5341,0.5579,,False,True,True
framework_tsl_graph_dcrnn_short_focus_20260709_034431,tsl_dcrnn_direction_bce_small_group_prefix_no_pca_lb2_h1_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_dcrnn_short_focus_20260709_034431/tsl_dcrnn_direction_bce_small_group_prefix_no_pca_lb2_h1_s43/comparison.csv,tsl_dcrnn_direction_bce_small_group_prefix_no_pca_lb2_h1_s43,tsl_graph,dcrnn,dcrnn,group_prefix,,direction_bce,balanced,no_pca,1,2,expanding,24,,95,no_signal,False,0.5585,0.5381,0.5421,0.5579,,False,True,True
framework_tsl_graph_dcrnn_short_focus_20260709_034431,tsl_dcrnn_direction_bce_small_corr_abs_top8_no_pca_lb2_h1_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_dcrnn_short_focus_20260709_034431/tsl_dcrnn_direction_bce_small_corr_abs_top8_no_pca_lb2_h1_s43/comparison.csv,tsl_dcrnn_direction_bce_small_corr_abs_top8_no_pca_lb2_h1_s43,tsl_graph,dcrnn,dcrnn,corr_abs_top8,,direction_bce,balanced,no_pca,1,2,expanding,24,,95,no_signal,False,0.5585,0.5301,0.5303,0.5579,,False,True,True
framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136,tsl_dcrnn_direction_bce_tiny_corr_abs_top5_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136/tsl_dcrnn_direction_bce_tiny_corr_abs_top5_with_pca_lb6_h2_s42/comparison.csv,tsl_dcrnn_direction_bce_tiny_corr_abs_top5_with_pca_lb6_h2_s42,tsl_graph,dcrnn,dcrnn,corr_abs_top5,,direction_bce,balanced,with_pca,2,6,expanding,24,,89,no_signal,False,0.5582,0.5546,0.6214,0.6067,,False,True,True
framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136,tsl_dcrnn_direction_bce_tiny_glasso_alpha05_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136/tsl_dcrnn_direction_bce_tiny_glasso_alpha05_with_pca_lb6_h2_s42/comparison.csv,tsl_dcrnn_direction_bce_tiny_glasso_alpha05_with_pca_lb6_h2_s42,tsl_graph,dcrnn,dcrnn,glasso_alpha05,,direction_bce,balanced,with_pca,2,6,expanding,24,,89,no_signal,False,0.5582,0.5546,0.6214,0.6067,,False,True,True
framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136,tsl_dcrnn_direction_bce_tiny_glasso_alpha10_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136/tsl_dcrnn_direction_bce_tiny_glasso_alpha10_with_pca_lb6_h2_s42/comparison.csv,tsl_dcrnn_direction_bce_tiny_glasso_alpha10_with_pca_lb6_h2_s42,tsl_graph,dcrnn,dcrnn,glasso_alpha10,,direction_bce,balanced,with_pca,2,6,expanding,24,,89,no_signal,False,0.5582,0.5546,0.6214,0.6067,,False,True,True
framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136,tsl_dcrnn_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136/tsl_dcrnn_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42/comparison.csv,tsl_dcrnn_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42,tsl_graph,dcrnn,dcrnn,corr_abs_top8,,direction_bce,balanced,with_pca,2,6,expanding,24,,89,no_signal,False,0.5582,0.5499,0.6078,0.6067,,False,True,True
framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136,tsl_dcrnn_direction_bce_tiny_corr_abs_top8_no_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136/tsl_dcrnn_direction_bce_tiny_corr_abs_top8_no_pca_lb6_h2_s42/comparison.csv,tsl_dcrnn_direction_bce_tiny_corr_abs_top8_no_pca_lb6_h2_s42,tsl_graph,dcrnn,dcrnn,corr_abs_top8,,direction_bce,balanced,no_pca,2,6,expanding,24,,89,no_signal,False,0.5582,0.5411,0.603,0.6067,,False,True,True
graph_official_spectral_gsp_20260709_082922,graphfw_gradient_boosting_corr_abs_top8_spectral_residual_no_pca_lb12_h1,/root/corn_spike_sota/outputs/graph_official_spectral_gsp_20260709_082922/graphfw_gradient_boosting_corr_abs_top8_spectral_residual_no_pca_lb12_h1/comparison.csv,graphfw_gradient_boosting_corr_abs_top8_spectral_residual_no_pca_lb12_h1,graph_official_pool,,gradient_boosting,corr_abs_top8,spectral_residual,,,no_pca,1,12,expanding,24,,85,no_signal,False,0.5582,0.5122,0.4916,0.5529,-0.0841,False,True,True
framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136,tsl_dcrnn_direction_bce_small_knn_cosine_top5_with_pca_lb6_h1_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136/tsl_dcrnn_direction_bce_small_knn_cosine_top5_with_pca_lb6_h1_s43/comparison.csv,tsl_dcrnn_direction_bce_small_knn_cosine_top5_with_pca_lb6_h1_s43,tsl_graph,dcrnn,dcrnn,knn_cosine_top5,,direction_bce,balanced,with_pca,1,6,expanding,24,,91,no_signal,False,0.5571,0.5464,0.5621,0.5604,,False,True,True
framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136,tsl_dcrnn_direction_bce_small_knn_euclidean_top5_with_pca_lb6_h1_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_directionbce_dcrnn_cpu_20260708_233136/tsl_dcrnn_direction_bce_small_knn_euclidean_top5_with_pca_lb6_h1_s43/comparison.csv,tsl_dcrnn_direction_bce_small_knn_euclidean_top5_with_pca_lb6_h1_s43,tsl_graph,dcrnn,dcrnn,knn_euclidean_top5,,direction_bce,balanced,with_pca,1,6,expanding,24,,91,no_signal,False,0.5571,0.5382,0.5553,0.5604,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top5_with_pca_lb14_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top5_with_pca_lb14_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top5_with_pca_lb14_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top5,,direction_bce,balanced,with_pca,2,14,expanding,24,,81,no_signal,False,0.5568,0.6486,0.7484,0.5556,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top8_with_pca_lb14_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top8_with_pca_lb14_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_corr_abs_top8_with_pca_lb14_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top8,,direction_bce,balanced,with_pca,2,14,expanding,24,,81,no_signal,False,0.5568,0.6486,0.7484,0.5556,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb14_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb14_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb14_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,knn_euclidean_top5,,direction_bce,balanced,with_pca,2,14,expanding,24,,81,no_signal,False,0.5568,0.6486,0.7484,0.5556,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_tiny_glasso_alpha05_with_pca_lb14_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_tiny_glasso_alpha05_with_pca_lb14_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_glasso_alpha05_with_pca_lb14_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,glasso_alpha05,,direction_bce,balanced,with_pca,2,14,expanding,24,,81,no_signal,False,0.5568,0.6486,0.7484,0.5556,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_tiny_spearman_abs_top5_with_pca_lb14_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_tiny_spearman_abs_top5_with_pca_lb14_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_spearman_abs_top5_with_pca_lb14_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,spearman_abs_top5,,direction_bce,balanced,with_pca,2,14,expanding,24,,81,no_signal,False,0.5568,0.648,0.746,0.5556,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_tiny_knn_cosine_top5_with_pca_lb14_h2_s42,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_tiny_knn_cosine_top5_with_pca_lb14_h2_s42/comparison.csv,tsl_pyg_mtgnn_direction_bce_tiny_knn_cosine_top5_with_pca_lb14_h2_s42,tsl_graph,pyg_mtgnn,pyg_mtgnn,knn_cosine_top5,,direction_bce,balanced,with_pca,2,14,expanding,24,,81,no_signal,False,0.5568,0.648,0.746,0.5556,,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_perceptron_corr_abs_top8_smooth_only_with_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_perceptron_corr_abs_top8_smooth_only_with_pca_lb2_h1/comparison.csv,graphfw_perceptron_corr_abs_top8_smooth_only_with_pca_lb2_h1,graph_official_pool,,perceptron,corr_abs_top8,smooth_only,,,with_pca,1,2,expanding,24,,95,no_signal,False,0.5567,0.6037,0.5495,0.5579,-0.0237,False,True,True
